raw_year,decimal_date,year_source,aims_year,reef_name,source_file,column,year_changed
2019,2019.309589041096,date,2019,Slate_Reef,photo_transect_MACROALGAE.csv,MACROALGAE_cover,False
2021,2021.0958904109589,date,2021,Slate_Reef,photo_transect_MACROALGAE.csv,MACROALGAE_cover,False
2022,2022.1424657534249,date,2022,Slate_Reef,photo_transect_MACROALGAE.csv,MACROALGAE_cover,False
2023,2023.0821917808216,date,2023,Slate_Reef,photo_transect_MACROALGAE.csv,MACROALGAE_cover,False
2024,2024.3616438356164,date,2024,Slate_Reef,photo_transect_MACROALGAE.csv,MACROALGAE_cover,False
2025,2025.2246575342465,date,2025,Slate_Reef,photo_transect_MACROALGAE.csv,MACROALGAE_cover,False
1992,1992.4684931506847,date,1992,Slate_Reef,photo_transect_SOFT_CORAL.csv,SOFT_CORAL_cover,False
1995,1995.1068493150683,date,1995,Slate_Reef,photo_transect_SOFT_CORAL.csv,SOFT_CORAL_cover,False
1996,1996.1123287671232,date,1996,Slate_Reef,photo_transect_SOFT_CORAL.csv,SOFT_CORAL_cover,False
1997,1997.2931506849316,date,1997,Slate_Reef,photo_transect_SOFT_CORAL.csv,SOFT_CORAL_cover,False
1998,1998.1479452054796,date,1998,Slate_Reef,photo_transect_SOFT_CORAL.csv,SOFT_CORAL_cover,False
1999,1999.1780821917807,date,1999,Slate_Reef,photo_transect_SOFT_CORAL.csv,SOFT_CORAL_cover,False
2000,2000.1917808219175,date,2000,Slate_Reef,photo_transect_SOFT_CORAL.csv,SOFT_CORAL_cover,False
2001,2001.2301369863012,date,2001,Slate_Reef,photo_transect_SOFT_CORAL.csv,SOFT_CORAL_cover,False
2002,2001.8410958904108,date,2002,Slate_Reef,photo_transect_SOFT_CORAL.csv,SOFT_CORAL_cover,False
2003,2002.9205479452053,date,2003,Slate_Reef,photo_transect_SOFT_CORAL.csv,SOFT_CORAL_cover,False
2004,2004.1424657534249,date,2004,Slate_Reef,photo_transect_SOFT_CORAL.csv,SOFT_CORAL_cover,False
2005,2005.2164383561644,date,2005,Slate_Reef,photo_transect_SOFT_CORAL.csv,SOFT_CORAL_cover,False
2007,2007.2164383561644,date,2007,Slate_Reef,photo_transect_SOFT_CORAL.csv,SOFT_CORAL_cover,False
2009,2009.2493150684927,date,2009,Slate_Reef,photo_transect_SOFT_CORAL.csv,SOFT_CORAL_cover,False
2011,2011.2136986301368,date,2011,Slate_Reef,photo_transect_SOFT_CORAL.csv,SOFT_CORAL_cover,False
2013,2013.290410958904,date,2013,Slate_Reef,photo_transect_SOFT_CORAL.csv,SOFT_CORAL_cover,False
2015,2015.0438356164384,date,2015,Slate_Reef,photo_transect_SOFT_CORAL.csv,SOFT_CORAL_cover,False
2017,2017.1342465753423,date,2017,Slate_Reef,photo_transect_SOFT_CORAL.csv,SOFT_CORAL_cover,False
2019,2019.309589041096,date,2019,Slate_Reef,photo_transect_SOFT_CORAL.csv,SOFT_CORAL_cover,False
2021,2021.0958904109589,date,2021,Slate_Reef,photo_transect_SOFT_CORAL.csv,SOFT_CORAL_cover,False
2022,2022.1424657534249,date,2022,Slate_Reef,photo_transect_SOFT_CORAL.csv,SOFT_CORAL_cover,False
2023,2023.0821917808216,date,2023,Slate_Reef,photo_transect_SOFT_CORAL.csv,SOFT_CORAL_cover,False
2024,2024.3616438356164,date,2024,Slate_Reef,photo_transect_SOFT_CORAL.csv,SOFT_CORAL_cover,False
2025,2025.2246575342465,date,2025,Slate_Reef,photo_transect_SOFT_CORAL.csv,SOFT_CORAL_cover,False
2006,2006.021917808219,date,2006,Small_Lagoon_Reef,fish_Herbivores.csv,Fish_Herbivores,False
2008,2008.0958904109589,date,2008,Small_Lagoon_Reef,fish_Herbivores.csv,Fish_Herbivores,False
2010,2009.8,date,2010,Small_Lagoon_Reef,fish_Herbivores.csv,Fish_Herbivores,False
2012,2012.0246575342464,date,2012,Small_Lagoon_Reef,fish_Herbivores.csv,Fish_Herbivores,False
2014,2013.8986301369864,date,2014,Small_Lagoon_Reef,fish_Herbivores.csv,Fish_Herbivores,False
2016,2016.0301369863012,date,2016,Small_Lagoon_Reef,fish_Herbivores.csv,Fish_Herbivores,False
2018,2018.049315068493,date,2018,Small_Lagoon_Reef,fish_Herbivores.csv,Fish_Herbivores,False
2020,2020.0520547945205,date,2020,Small_Lagoon_Reef,fish_Herbivores.csv,Fish_Herbivores,False
2008,2008.0958904109589,date,2008,Small_Lagoon_Reef,juvenile_ABUNDANCE.csv,Juveniles,False
2010,2009.8,date,2010,Small_Lagoon_Reef,juvenile_ABUNDANCE.csv,Juveniles,False
2014,2013.8986301369864,date,2014,Small_Lagoon_Reef,juvenile_ABUNDANCE.csv,Juveniles,False
2016,2016.0301369863012,date,2016,Small_Lagoon_Reef,juvenile_ABUNDANCE.csv,Juveniles,False
2018,2018.049315068493,date,2018,Small_Lagoon_Reef,juvenile_ABUNDANCE.csv,Juveniles,False
2020,2020.0520547945205,date,2020,Small_Lagoon_Reef,juvenile_ABUNDANCE.csv,Juveniles,False
2006,2006.021917808219,survey_date,2006,Small_Lagoon_Reef,manta_cots_density.csv,COTS_density,False
2008,2008.0986301369865,survey_date,2008,Small_Lagoon_Reef,manta_cots_density.csv,COTS_density,False
2010,2009.8,survey_date,2010,Small_Lagoon_Reef,manta_cots_density.csv,COTS_density,False
2012,2012.0246575342464,survey_date,2012,Small_Lagoon_Reef,manta_cots_density.csv,COTS_density,False
2014,2013.8986301369864,survey_date,2014,Small_Lagoon_Reef,manta_cots_density.csv,COTS_density,False
2016,2016.0328767123287,survey_date,2016,Small_Lagoon_Reef,manta_cots_density.csv,COTS_density,False
2018,2018.0465753424655,survey_date,2018,Small_Lagoon_Reef,manta_cots_density.csv,COTS_density,False
2020,2020.0520547945205,survey_date,2020,Small_Lagoon_Reef,manta_cots_density.csv,COTS_density,False
2022,2022.0164383561644,survey_date,2022,Small_Lagoon_Reef,manta_cots_density.csv,COTS_density,False
2026,2025.8520547945204,survey_date,2026,Small_Lagoon_Reef,manta_cots_density.csv,COTS_density,False
2006,2006.021917808219,date,2006,Small_Lagoon_Reef,manta_HC_visual_estimate.csv,HC_cover,False
2008,2008.0986301369865,date,2008,Small_Lagoon_Reef,manta_HC_visual_estimate.csv,HC_cover,False
2010,2009.8,date,2010,Small_Lagoon_Reef,manta_HC_visual_estimate.csv,HC_cover,False
2012,2012.0246575342464,date,2012,Small_Lagoon_Reef,manta_HC_visual_estimate.csv,HC_cover,False
2014,2013.8986301369864,date,2014,Small_Lagoon_Reef,manta_HC_visual_estimate.csv,HC_cover,False
2016,2016.0328767123287,date,2016,Small_Lagoon_Reef,manta_HC_visual_estimate.csv,HC_cover,False
2018,2018.0465753424655,date,2018,Small_Lagoon_Reef,manta_HC_visual_estimate.csv,HC_cover,False
2020,2020.0520547945205,date,2020,Small_Lagoon_Reef,manta_HC_visual_estimate.csv,HC_cover,False
2022,2022.0164383561644,date,2022,Small_Lagoon_Reef,manta_HC_visual_estimate.csv,HC_cover,False
2026,2025.8520547945204,date,2026,Small_Lagoon_Reef,manta_HC_visual_estimate.csv,HC_cover,False
2006,2006.021917808219,date,2006,Small_Lagoon_Reef,photo_transect_ALGAE.csv,ALGAE_cover,False
2008,2008.0958904109589,date,2008,Small_Lagoon_Reef,photo_transect_ALGAE.csv,ALGAE_cover,False
2010,2009.8,date,2010,Small_Lagoon_Reef,photo_transect_ALGAE.csv,ALGAE_cover,False
2014,2013.8986301369864,date,2014,Small_Lagoon_Reef,photo_transect_ALGAE.csv,ALGAE_cover,False
2016,2016.0301369863012,date,2016,Small_Lagoon_Reef,photo_transect_ALGAE.csv,ALGAE_cover,False
2018,2018.049315068493,date,2018,Small_Lagoon_Reef,photo_transect_ALGAE.csv,ALGAE_cover,False
2020,2020.0520547945205,date,2020,Small_Lagoon_Reef,photo_transect_ALGAE.csv,ALGAE_cover,False
2006,2006.021917808219,date,2006,Small_Lagoon_Reef,photo_transect_HARD_CORAL.csv,HC_cover,False
2008,2008.0958904109589,date,2008,Small_Lagoon_Reef,photo_transect_HARD_CORAL.csv,HC_cover,False
2010,2009.8,date,2010,Small_Lagoon_Reef,photo_transect_HARD_CORAL.csv,HC_cover,False
2014,2013.8986301369864,date,2014,Small_Lagoon_Reef,photo_transect_HARD_CORAL.csv,HC_cover,False
2016,2016.0301369863012,date,2016,Small_Lagoon_Reef,photo_transect_HARD_CORAL.csv,HC_cover,False
2018,2018.049315068493,date,2018,Small_Lagoon_Reef,photo_transect_HARD_CORAL.csv,HC_cover,False
2020,2020.0520547945205,date,2020,Small_Lagoon_Reef,photo_transect_HARD_CORAL.csv,HC_cover,False
2006,2006.021917808219,date,2006,Small_Lagoon_Reef,photo_transect_MACROALGAE.csv,MACROALGAE_cover,False
2008,2008.0958904109589,date,2008,Small_Lagoon_Reef,photo_transect_MACROALGAE.csv,MACROALGAE_cover,False
2010,2009.8,date,2010,Small_Lagoon_Reef,photo_transect_MACROALGAE.csv,MACROALGAE_cover,False
2014,2013.8986301369864,date,2014,Small_Lagoon_Reef,photo_transect_MACROALGAE.csv,MACROALGAE_cover,False
2016,2016.0301369863012,date,2016,Small_Lagoon_Reef,photo_transect_MACROALGAE.csv,MACROALGAE_cover,False
2018,2018.049315068493,date,2018,Small_Lagoon_Reef,photo_transect_MACROALGAE.csv,MACROALGAE_cover,False
2020,2020.0520547945205,date,2020,Small_Lagoon_Reef,photo_transect_MACROALGAE.csv,MACROALGAE_cover,False
2006,2006.021917808219,date,2006,Small_Lagoon_Reef,photo_transect_SOFT_CORAL.csv,SOFT_CORAL_cover,False
2008,2008.0958904109589,date,2008,Small_Lagoon_Reef,photo_transect_SOFT_CORAL.csv,SOFT_CORAL_cover,False
2010,2009.8,date,2010,Small_Lagoon_Reef,photo_transect_SOFT_CORAL.csv,SOFT_CORAL_cover,False
2014,2013.8986301369864,date,2014,Small_Lagoon_Reef,photo_transect_SOFT_CORAL.csv,SOFT_CORAL_cover,False
2016,2016.0301369863012,date,2016,Small_Lagoon_Reef,photo_transect_SOFT_CORAL.csv,SOFT_CORAL_cover,False
2018,2018.049315068493,date,2018,Small_Lagoon_Reef,photo_transect_SOFT_CORAL.csv,SOFT_CORAL_cover,False
2020,2020.0520547945205,date,2020,Small_Lagoon_Reef,photo_transect_SOFT_CORAL.csv,SOFT_CORAL_cover,False
1995,1994.8821917808216,date,1995,Snake_Reef,fish_Herbivores.csv,Fish_Herbivores,False
1996,1995.8849315068492,date,1996,Snake_Reef,fish_Herbivores.csv,Fish_Herbivores,False
1997,1996.8602739726027,date,1997,Snake_Reef,fish_Herbivores.csv,Fish_Herbivores,False
1998,1997.8986301369864,date,1998,Snake_Reef,fish_Herbivores.csv,Fish_Herbivores,False
1999,1998.928767123288,date,1999,Snake_Reef,fish_Herbivores.csv,Fish_Herbivores,False
2000,1999.8876712328768,date,2000,Snake_Reef,fish_Herbivores.csv,Fish_Herbivores,False
2001,2000.6931506849317,date,2001,Snake_Reef,fish_Herbivores.csv,Fish_Herbivores,False
2002,2001.6054794520549,date,2002,Snake_Reef,fish_Herbivores.csv,Fish_Herbivores,False
2003,2002.6767123287673,date,2003,Snake_Reef,fish_Herbivores.csv,Fish_Herbivores,False
2004,2003.8164383561643,date,2004,Snake_Reef,fish_Herbivores.csv,Fish_Herbivores,False
2005,2004.8849315068492,date,2005,Snake_Reef,fish_Herbivores.csv,Fish_Herbivores,False
2007,2006.8986301369864,date,2007,Snake_Reef,fish_Herbivores.csv,Fish_Herbivores,False
2009,2008.904109589041,date,2009,Snake_Reef,fish_Herbivores.csv,Fish_Herbivores,False
2011,2010.9315068493152,date,2011,Snake_Reef,fish_Herbivores.csv,Fish_Herbivores,False
2013,2012.6821917808215,date,2013,Snake_Reef,fish_Herbivores.csv,Fish_Herbivores,False
2015,2014.6438356164383,date,2015,Snake_Reef,fish_Herbivores.csv,Fish_Herbivores,False
2017,2017.0465753424655,date,2017,Snake_Reef,fish_Herbivores.csv,Fish_Herbivores,False
2019,2018.745205479452,date,2019,Snake_Reef,fish_Herbivores.csv,Fish_Herbivores,False
2021,2020.6849315068491,date,2021,Snake_Reef,fish_Herbivores.csv,Fish_Herbivores,False
2022,2021.9424657534248,date,2022,Snake_Reef,fish_Herbivores.csv,Fish_Herbivores,False
2022,2021.9424657534248,date,2022,Snake_Reef,fish_Herbivores.csv,Fish_Herbivores,False
2023,2022.6876712328767,date,2023,Snake_Reef,fish_Herbivores.csv,Fish_Herbivores,False
2023,2022.6876712328767,date,2023,Snake_Reef,fish_Herbivores.csv,Fish_Herbivores,False
2024,2024.328767123288,date,2024,Snake_Reef,fish_Herbivores.csv,Fish_Herbivores,False
2024,2024.328767123288,date,2024,Snake_Reef,fish_Herbivores.csv,Fish_Herbivores,False
2026,2025.8465753424657,date,2026,Snake_Reef,fish_Herbivores.csv,Fish_Herbivores,False
2026,2025.8465753424657,date,2026,Snake_Reef,fish_Herbivores.csv,Fish_Herbivores,False
2007,2006.8986301369864,date,2007,Snake_Reef,juvenile_ABUNDANCE.csv,Juveniles,False
2009,2008.904109589041,date,2009,Snake_Reef,juvenile_ABUNDANCE.csv,Juveniles,False
2011,2010.9315068493152,date,2011,Snake_Reef,juvenile_ABUNDANCE.csv,Juveniles,False
2013,2012.6821917808215,date,2013,Snake_Reef,juvenile_ABUNDANCE.csv,Juveniles,False
2015,2014.6465753424657,date,2015,Snake_Reef,juvenile_ABUNDANCE.csv,Juveniles,False
2017,2017.0465753424655,date,2017,Snake_Reef,juvenile_ABUNDANCE.csv,Juveniles,False
2019,2018.745205479452,date,2019,Snake_Reef,juvenile_ABUNDANCE.csv,Juveniles,False
2021,2020.6849315068491,date,2021,Snake_Reef,juvenile_ABUNDANCE.csv,Juveniles,False
2022,2021.9424657534248,date,2022,Snake_Reef,juvenile_ABUNDANCE.csv,Juveniles,False
2023,2022.6876712328767,date,2023,Snake_Reef,juvenile_ABUNDANCE.csv,Juveniles,False
2024,2024.328767123288,date,2024,Snake_Reef,juvenile_ABUNDANCE.csv,Juveniles,False
2025,2024.8657534246572,date,2025,Snake_Reef,juvenile_ABUNDANCE.csv,Juveniles,False
1993,1992.7534246575344,survey_date,1993,Snake_Reef,manta_cots_density.csv,COTS_density,False
1994,1994.3945205479447,survey_date,1994,Snake_Reef,manta_cots_density.csv,COTS_density,False
1995,1994.8821917808216,survey_date,1995,Snake_Reef,manta_cots_density.csv,COTS_density,False
1996,1995.8849315068492,survey_date,1996,Snake_Reef,manta_cots_density.csv,COTS_density,False
1997,1996.8602739726027,survey_date,1997,Snake_Reef,manta_cots_density.csv,COTS_density,False
1998,1997.8986301369864,survey_date,1998,Snake_Reef,manta_cots_density.csv,COTS_density,False
1999,1998.9232876712329,survey_date,1999,Snake_Reef,manta_cots_density.csv,COTS_density,False
2000,1999.8876712328768,survey_date,2000,Snake_Reef,manta_cots_density.csv,COTS_density,False
2001,2000.6931506849317,survey_date,2001,Snake_Reef,manta_cots_density.csv,COTS_density,False
2002,2001.6054794520549,survey_date,2002,Snake_Reef,manta_cots_density.csv,COTS_density,False
2003,2002.6767123287673,survey_date,2003,Snake_Reef,manta_cots_density.csv,COTS_density,False
2004,2003.8164383561643,survey_date,2004,Snake_Reef,manta_cots_density.csv,COTS_density,False
2005,2004.8849315068492,survey_date,2005,Snake_Reef,manta_cots_density.csv,COTS_density,False
2006,2006.008219178082,survey_date,2006,Snake_Reef,manta_cots_density.csv,COTS_density,False
2007,2006.8986301369864,survey_date,2007,Snake_Reef,manta_cots_density.csv,COTS_density,False
2009,2008.904109589041,survey_date,2009,Snake_Reef,manta_cots_density.csv,COTS_density,False
2011,2010.9506849315069,survey_date,2011,Snake_Reef,manta_cots_density.csv,COTS_density,False
2013,2012.6794520547944,survey_date,2013,Snake_Reef,manta_cots_density.csv,COTS_density,False
2015,2014.6520547945204,survey_date,2015,Snake_Reef,manta_cots_density.csv,COTS_density,False
2017,2017.049315068493,survey_date,2017,Snake_Reef,manta_cots_density.csv,COTS_density,False
2019,2018.7424657534248,survey_date,2019,Snake_Reef,manta_cots_density.csv,COTS_density,False
2021,2020.6821917808215,survey_date,2021,Snake_Reef,manta_cots_density.csv,COTS_density,False
2022,2021.9424657534248,survey_date,2022,Snake_Reef,manta_cots_density.csv,COTS_density,False
2024,2023.772602739726,survey_date,2024,Snake_Reef,manta_cots_density.csv,COTS_density,False
2025,2024.8657534246572,survey_date,2025,Snake_Reef,manta_cots_density.csv,COTS_density,False
2026,2025.8465753424657,survey_date,2026,Snake_Reef,manta_cots_density.csv,COTS_density,False
1993,1992.7534246575344,date,1993,Snake_Reef,manta_HC_visual_estimate.csv,HC_cover,False
1994,1994.3945205479447,date,1994,Snake_Reef,manta_HC_visual_estimate.csv,HC_cover,False
1995,1994.8821917808216,date,1995,Snake_Reef,manta_HC_visual_estimate.csv,HC_cover,False
1996,1995.8849315068492,date,1996,Snake_Reef,manta_HC_visual_estimate.csv,HC_cover,False
1997,1996.8602739726027,date,1997,Snake_Reef,manta_HC_visual_estimate.csv,HC_cover,False
1998,1997.8986301369864,date,1998,Snake_Reef,manta_HC_visual_estimate.csv,HC_cover,False
1999,1998.9232876712329,date,1999,Snake_Reef,manta_HC_visual_estimate.csv,HC_cover,False
2000,1999.8876712328768,date,2000,Snake_Reef,manta_HC_visual_estimate.csv,HC_cover,False
2001,2000.6931506849317,date,2001,Snake_Reef,manta_HC_visual_estimate.csv,HC_cover,False
2002,2001.6054794520549,date,2002,Snake_Reef,manta_HC_visual_estimate.csv,HC_cover,False
2003,2002.6767123287673,date,2003,Snake_Reef,manta_HC_visual_estimate.csv,HC_cover,False
2004,2003.8164383561643,date,2004,Snake_Reef,manta_HC_visual_estimate.csv,HC_cover,False
2005,2004.8849315068492,date,2005,Snake_Reef,manta_HC_visual_estimate.csv,HC_cover,False
2006,2006.008219178082,date,2006,Snake_Reef,manta_HC_visual_estimate.csv,HC_cover,False
2007,2006.8986301369864,date,2007,Snake_Reef,manta_HC_visual_estimate.csv,HC_cover,False
2009,2008.904109589041,date,2009,Snake_Reef,manta_HC_visual_estimate.csv,HC_cover,False
2011,2010.9506849315069,date,2011,Snake_Reef,manta_HC_visual_estimate.csv,HC_cover,False
2013,2012.6794520547944,date,2013,Snake_Reef,manta_HC_visual_estimate.csv,HC_cover,False
2015,2014.6520547945204,date,2015,Snake_Reef,manta_HC_visual_estimate.csv,HC_cover,False
2017,2017.049315068493,date,2017,Snake_Reef,manta_HC_visual_estimate.csv,HC_cover,False
2019,2018.7424657534248,date,2019,Snake_Reef,manta_HC_visual_estimate.csv,HC_cover,False
2021,2020.6821917808215,date,2021,Snake_Reef,manta_HC_visual_estimate.csv,HC_cover,False
2022,2021.9424657534248,date,2022,Snake_Reef,manta_HC_visual_estimate.csv,HC_cover,False
2024,2023.772602739726,date,2024,Snake_Reef,manta_HC_visual_estimate.csv,HC_cover,False
2025,2024.8657534246572,date,2025,Snake_Reef,manta_HC_visual_estimate.csv,HC_cover,False
2026,2025.8465753424657,date,2026,Snake_Reef,manta_HC_visual_estimate.csv,HC_cover,False
1993,1992.7561643835616,date,1993,Snake_Reef,photo_transect_ALGAE.csv,ALGAE_cover,False
1994,1994.3945205479447,date,1994,Snake_Reef,photo_transect_ALGAE.csv,ALGAE_cover,False
1995,1994.8821917808216,date,1995,Snake_Reef,photo_transect_ALGAE.csv,ALGAE_cover,False
1996,1995.8821917808216,date,1996,Snake_Reef,photo_transect_ALGAE.csv,ALGAE_cover,False
1997,1996.8602739726027,date,1997,Snake_Reef,photo_transect_ALGAE.csv,ALGAE_cover,False
1998,1997.8986301369864,date,1998,Snake_Reef,photo_transect_ALGAE.csv,ALGAE_cover,False
1999,1998.928767123288,date,1999,Snake_Reef,photo_transect_ALGAE.csv,ALGAE_cover,False
2000,1999.8876712328768,date,2000,Snake_Reef,photo_transect_ALGAE.csv,ALGAE_cover,False
2001,2000.6931506849317,date,2001,Snake_Reef,photo_transect_ALGAE.csv,ALGAE_cover,False
2002,2001.6054794520549,date,2002,Snake_Reef,photo_transect_ALGAE.csv,ALGAE_cover,False
2003,2002.6767123287673,date,2003,Snake_Reef,photo_transect_ALGAE.csv,ALGAE_cover,False
2004,2003.8164383561643,date,2004,Snake_Reef,photo_transect_ALGAE.csv,ALGAE_cover,False
2005,2004.8849315068492,date,2005,Snake_Reef,photo_transect_ALGAE.csv,ALGAE_cover,False
2007,2006.8986301369864,date,2007,Snake_Reef,photo_transect_ALGAE.csv,ALGAE_cover,False
2009,2008.904109589041,date,2009,Snake_Reef,photo_transect_ALGAE.csv,ALGAE_cover,False
2011,2010.9315068493152,date,2011,Snake_Reef,photo_transect_ALGAE.csv,ALGAE_cover,False
2013,2012.6821917808215,date,2013,Snake_Reef,photo_transect_ALGAE.csv,ALGAE_cover,False
2015,2014.6465753424657,date,2015,Snake_Reef,photo_transect_ALGAE.csv,ALGAE_cover,False
2017,2017.0465753424655,date,2017,Snake_Reef,photo_transect_ALGAE.csv,ALGAE_cover,False
2019,2018.745205479452,date,2019,Snake_Reef,photo_transect_ALGAE.csv,ALGAE_cover,False
2021,2020.6849315068491,date,2021,Snake_Reef,photo_transect_ALGAE.csv,ALGAE_cover,False
2022,2021.9424657534248,date,2022,Snake_Reef,photo_transect_ALGAE.csv,ALGAE_cover,False
2023,2022.6876712328767,date,2023,Snake_Reef,photo_transect_ALGAE.csv,ALGAE_cover,False
2024,2024.328767123288,date,2024,Snake_Reef,photo_transect_ALGAE.csv,ALGAE_cover,False
2025,2024.8657534246572,date,2025,Snake_Reef,photo_transect_ALGAE.csv,ALGAE_cover,False
1993,1992.7561643835616,date,1993,Snake_Reef,photo_transect_HARD_CORAL.csv,HC_cover,False
1994,1994.3945205479447,date,1994,Snake_Reef,photo_transect_HARD_CORAL.csv,HC_cover,False
1995,1994.8821917808216,date,1995,Snake_Reef,photo_transect_HARD_CORAL.csv,HC_cover,False
1996,1995.8821917808216,date,1996,Snake_Reef,photo_transect_HARD_CORAL.csv,HC_cover,False
1997,1996.8602739726027,date,1997,Snake_Reef,photo_transect_HARD_CORAL.csv,HC_cover,False
1998,1997.8986301369864,date,1998,Snake_Reef,photo_transect_HARD_CORAL.csv,HC_cover,False
1999,1998.928767123288,date,1999,Snake_Reef,photo_transect_HARD_CORAL.csv,HC_cover,False
2000,1999.8876712328768,date,2000,Snake_Reef,photo_transect_HARD_CORAL.csv,HC_cover,False
2001,2000.6931506849317,date,2001,Snake_Reef,photo_transect_HARD_CORAL.csv,HC_cover,False
2002,2001.6054794520549,date,2002,Snake_Reef,photo_transect_HARD_CORAL.csv,HC_cover,False
2003,2002.6767123287673,date,2003,Snake_Reef,photo_transect_HARD_CORAL.csv,HC_cover,False
2004,2003.8164383561643,date,2004,Snake_Reef,photo_transect_HARD_CORAL.csv,HC_cover,False
2005,2004.8849315068492,date,2005,Snake_Reef,photo_transect_HARD_CORAL.csv,HC_cover,False
2007,2006.8986301369864,date,2007,Snake_Reef,photo_transect_HARD_CORAL.csv,HC_cover,False
2009,2008.904109589041,date,2009,Snake_Reef,photo_transect_HARD_CORAL.csv,HC_cover,False
2011,2010.9315068493152,date,2011,Snake_Reef,photo_transect_HARD_CORAL.csv,HC_cover,False
2013,2012.6821917808215,date,2013,Snake_Reef,photo_transect_HARD_CORAL.csv,HC_cover,False
2015,2014.6465753424657,date,2015,Snake_Reef,photo_transect_HARD_CORAL.csv,HC_cover,False
2017,2017.0465753424655,date,2017,Snake_Reef,photo_transect_HARD_CORAL.csv,HC_cover,False
2019,2018.745205479452,date,2019,Snake_Reef,photo_transect_HARD_CORAL.csv,HC_cover,False
2021,2020.6849315068491,date,2021,Snake_Reef,photo_transect_HARD_CORAL.csv,HC_cover,False
2022,2021.9424657534248,date,2022,Snake_Reef,photo_transect_HARD_CORAL.csv,HC_cover,False
2023,2022.6876712328767,date,2023,Snake_Reef,photo_transect_HARD_CORAL.csv,HC_cover,False
2024,2024.328767123288,date,2024,Snake_Reef,photo_transect_HARD_CORAL.csv,HC_cover,False
2025,2024.8657534246572,date,2025,Snake_Reef,photo_transect_HARD_CORAL.csv,HC_cover,False
1993,1992.7561643835616,date,1993,Snake_Reef,photo_transect_MACROALGAE.csv,MACROALGAE_cover,False
1994,1994.3945205479447,date,1994,Snake_Reef,photo_transect_MACROALGAE.csv,MACROALGAE_cover,False
1995,1994.8821917808216,date,1995,Snake_Reef,photo_transect_MACROALGAE.csv,MACROALGAE_cover,False
1996,1995.8821917808216,date,1996,Snake_Reef,photo_transect_MACROALGAE.csv,MACROALGAE_cover,False
1997,1996.8602739726027,date,1997,Snake_Reef,photo_transect_MACROALGAE.csv,MACROALGAE_cover,False
1998,1997.8986301369864,date,1998,Snake_Reef,photo_transect_MACROALGAE.csv,MACROALGAE_cover,False
1999,1998.928767123288,date,1999,Snake_Reef,photo_transect_MACROALGAE.csv,MACROALGAE_cover,False
2000,1999.8876712328768,date,2000,Snake_Reef,photo_transect_MACROALGAE.csv,MACROALGAE_cover,False
2001,2000.6931506849317,date,2001,Snake_Reef,photo_transect_MACROALGAE.csv,MACROALGAE_cover,False
2002,2001.6054794520549,date,2002,Snake_Reef,photo_transect_MACROALGAE.csv,MACROALGAE_cover,False
2003,2002.6767123287673,date,2003,Snake_Reef,photo_transect_MACROALGAE.csv,MACROALGAE_cover,False
2004,2003.8164383561643,date,2004,Snake_Reef,photo_transect_MACROALGAE.csv,MACROALGAE_cover,False
2005,2004.8849315068492,date,2005,Snake_Reef,photo_transect_MACROALGAE.csv,MACROALGAE_cover,False
2007,2006.8986301369864,date,2007,Snake_Reef,photo_transect_MACROALGAE.csv,MACROALGAE_cover,False
2009,2008.904109589041,date,2009,Snake_Reef,photo_transect_MACROALGAE.csv,MACROALGAE_cover,False
2011,2010.9315068493152,date,2011,Snake_Reef,photo_transect_MACROALGAE.csv,MACROALGAE_cover,False
2013,2012.6821917808215,date,2013,Snake_Reef,photo_transect_MACROALGAE.csv,MACROALGAE_cover,False
2015,2014.6465753424657,date,2015,Snake_Reef,photo_transect_MACROALGAE.csv,MACROALGAE_cover,False
2017,2017.0465753424655,date,2017,Snake_Reef,photo_transect_MACROALGAE.csv,MACROALGAE_cover,False
2019,2018.745205479452,date,2019,Snake_Reef,photo_transect_MACROALGAE.csv,MACROALGAE_cover,False
2021,2020.6849315068491,date,2021,Snake_Reef,photo_transect_MACROALGAE.csv,MACROALGAE_cover,False
2022,2021.9424657534248,date,2022,Snake_Reef,photo_transect_MACROALGAE.csv,MACROALGAE_cover,False
2023,2022.6876712328767,date,2023,Snake_Reef,photo_transect_MACROALGAE.csv,MACROALGAE_cover,False
2024,2024.328767123288,date,2024,Snake_Reef,photo_transect_MACROALGAE.csv,MACROALGAE_cover,False
2025,2024.8657534246572,date,2025,Snake_Reef,photo_transect_MACROALGAE.csv,MACROALGAE_cover,False
1993,1992.7561643835616,date,1993,Snake_Reef,photo_transect_SOFT_CORAL.csv,SOFT_CORAL_cover,False
1994,1994.3945205479447,date,1994,Snake_Reef,photo_transect_SOFT_CORAL.csv,SOFT_CORAL_cover,False
1995,1994.8821917808216,date,1995,Snake_Reef,photo_transect_SOFT_CORAL.csv,SOFT_CORAL_cover,False
1996,1995.8821917808216,date,1996,Snake_Reef,photo_transect_SOFT_CORAL.csv,SOFT_CORAL_cover,False
1997,1996.8602739726027,date,1997,Snake_Reef,photo_transect_SOFT_CORAL.csv,SOFT_CORAL_cover,False
1998,1997.8986301369864,date,1998,Snake_Reef,photo_transect_SOFT_CORAL.csv,SOFT_CORAL_cover,False
1999,1998.928767123288,date,1999,Snake_Reef,photo_transect_SOFT_CORAL.csv,SOFT_CORAL_cover,False
2000,1999.8876712328768,date,2000,Snake_Reef,photo_transect_SOFT_CORAL.csv,SOFT_CORAL_cover,False
